mse,psnr,ssim,hist_diff,r_diff,g_diff,b_diff,h_diff,s_diff,v_diff,deepfake
2288.964236924278,19.3056260833364,0.5007848300379801,0.003360763620362946,0.2472872755673734,0.15686963310497504,0.12260441061457072,0.14361826697850688,0.5583552888302208,0.149221799374061,False
2323.60218823185,19.24039838790194,0.502052416640632,0.00457155512255011,0.14101288056053818,0.04901932084763416,0.1911031420666518,0.08433108899191666,0.16917691257952328,0.0416935011681403,False
3773.8138905152223,17.13421136906316,0.43900378013955726,0.009810564820726675,0.189193013275883,0.12489510149472949,0.09393784154798368,0.150282982044871,0.2975043910985917,0.1262539032163943,False
2313.479117876659,19.25936031800011,0.5066079354005829,0.005916425130379655,0.1076893052268133,0.008679742376983768,0.10529859483287396,0.023629000780900355,0.3145028298106354,0.023392369242316136,False
2215.3537470725996,19.447585314686034,0.5162277702523589,0.004916969490086617,0.16688866120594525,0.1924960967905065,0.19022492192343066,0.3297643442619176,0.13182816160457378,0.229979020290898,False
2161.2392540007804,19.5549876867622,0.5228462513213569,0.003015050926434012,0.45767222872387947,0.47474385247957684,0.414122267770864,0.0016539812638143303,0.1374951210064097,0.4792862021712949,False
3371.7900980679156,17.62341084655101,0.4686774579855444,0.005412935983456815,0.7969237900022961,0.8007903981143727,0.6764295472104322,0.33087675644124204,0.12762978142303893,0.81468335284859,False
1996.7361655932864,19.89880931486349,0.5424259452571162,0.006090000617612861,0.19259367683062578,0.031606167051364764,0.02447550743318061,0.03427498048412758,0.29978044496443346,0.0019003708175659995,False
1963.0896955503513,19.97261472180829,0.5432795074837263,0.003869692426219511,0.14557962530417967,0.14785567915021147,0.20487656126459797,0.08643637782967062,0.00433255268627164,0.14821184621612815,False
1920.4489388173301,20.067988510192983,0.5481297153335022,0.003996521156997392,0.19022736144054875,0.019272053096159425,0.03548741219614726,0.19521370023430507,0.24518198673321479,0.01112412179935518,False
3018.73681450039,18.10376364436823,0.4861440453521772,0.005731314409712662,0.09873877829622302,0.22726141687425638,0.14558694378362702,0.005415690865774536,0.2216456869656085,0.19807279471959305,False
1765.567881537861,20.43317195863148,0.5731344024734004,0.0035210529625095102,0.07576112412621683,0.23428229899053576,0.12608557767865136,0.09376707650271499,0.27898126463065154,0.22968628025262205,False
1760.011099726776,20.44686208833145,0.5731413968138447,0.005231613742491149,0.028559231071710656,0.16610070257041798,0.05177351677659203,0.23533372365393745,0.17138709993408696,0.16663983215124745,False
1821.7167520491803,20.297207635789356,0.5637889084886507,0.0046093728173716006,0.07773467993817462,0.21834504292010593,0.12012099923012443,0.29057377049309707,0.03123536298929963,0.1850117096026338,False
2822.489412568306,18.395692940682594,0.49708079399607513,0.005554880428964414,0.20814793131009424,0.6286665690963105,0.4858874902581931,0.11132172131124207,0.36869877049056043,0.6194818501075474,False
1745.5878488485557,20.48259905485142,0.5754255207982379,0.003511723742435219,0.46505415690515406,0.5290593286330534,0.5425887977883406,0.08914666276396588,0.080383977351282,0.536712041381719,False
1830.7976580796253,20.275612673729192,0.5644342711145671,0.0032718888397404505,0.6625829430142574,0.6600531811443489,0.7268125487952375,0.5262075526941317,0.13162324355638333,0.6922228727607376,False
1798.1041910616705,20.35386762288178,0.5644992511873062,0.0021221376283472853,0.5456454918087559,0.5966237314247564,0.6233435792335342,0.08991510538648129,0.1421667642496871,0.5693867095975804,False
2946.2450356167055,18.209327518349422,0.46553604117071484,0.003697245886892359,1.2137002341924301,1.225041471541772,1.3221262685388524,0.26834992193481355,0.27064549181261555,1.2422862997488267,False
1454.5063134270101,21.274860049026994,0.6121297877917978,0.0021012471776347234,0.3674448672878725,0.44563085478478115,0.4221701795534045,0.10010733801733807,0.07340456675182594,0.455596213904613,False
1372.8080479117878,21.525917990795662,0.6262335457670971,0.003605717487651253,0.4374756049921018,0.37041129975685294,0.41720335675799447,0.15650614754223113,0.2243242583904319,0.389959016389156,False
1180.2710846018736,22.182198480903335,0.6615677134033119,0.003352196089230327,0.4931693989137784,0.21597872754472291,0.43044740435900053,0.43410665495663636,0.3748585089742065,0.23198916864092212,False
2022.8506586651054,19.842377943648412,0.5341582034340281,0.004114665013896504,0.8694013465971011,0.5447062841882655,0.6827649297389087,0.12099921936011526,0.6418691451967646,0.5428059133311649,False
594.2838846604216,25.16207662038006,0.810228255436184,0.00294154958256752,0.2628000585493737,0.17293130364339504,0.2730410812082482,0.018364558937520314,0.22526590554794268,0.16731557377491413,False
274.54283030835285,28.515915090033932,0.9087746514539009,0.0021729913777478577,0.2074233996845578,0.09082747854421314,0.11755952380522672,0.07164812646310281,0.20164910226247912,0.08169154958142144,False
363.5818915886027,27.29599370792835,0.8696147505576652,0.0027635988344323773,0.14334992192550544,0.0029005659599476985,0.0741900858756992,0.279693598750427,0.21108752927225538,0.004525273231934079,False
1964.4627610265418,19.96957814984401,0.5485397575564287,0.00302218358731233,0.5815500585526365,0.006620804077016373,0.26259758001566524,0.14879000780632623,0.6767003317896609,0.013278200637159898,False
1947.1471067525372,20.00802851927087,0.5417799962466966,0.0029010886702877455,0.16767174083042846,0.023333821245472564,0.14063963699689452,0.01797667837554684,0.2388222092059138,0.016444672130518256,False
2423.5414739461357,19.057511594050773,0.4940149724169258,0.00328226499434787,0.48976629586144327,0.29843628022786106,0.511716920370759,0.17877146760287133,0.35160275175351785,0.3163812451169008,False
2872.2418837822015,18.319806046801084,0.4685905560007692,0.0045876029767218844,0.8291886221675782,0.33567281421360917,0.7062280445032343,0.4849287665901585,0.7148711943704242,0.38103044495227323,False
5020.552524882904,15.89450100573381,0.40517073544135696,0.008405861471982908,1.4783030835227748,1.635975312272933,1.9032055035175972,0.4682157494143695,0.5258562646335747,1.7011124121791,False
3409.723724141296,17.57482424261273,0.4594381974812934,0.006079173377268897,0.6350897736217291,0.923958333324947,1.0492437548702753,0.43392857142762864,0.05908469945980954,0.986382708828188,False
3569.293986631538,17.37619295282905,0.4595119515416675,0.004310629753981103,0.45968969555391936,0.8876414910349126,0.8845018540308729,0.28244779469130776,0.06731801326687048,0.8927741998348608,False
3663.688744145199,17.26283045363086,0.46424201905686663,0.004591658906633624,0.6531128024984127,1.2653200624354213,1.1603629976572165,0.5505122950831094,0.23776102653756936,1.312307279480848,False
5253.44725068306,15.697572396778153,0.43340788694517524,0.00859296783751764,1.8327185792374792,2.5808304059322325,2.427622462912211,0.4447062841548046,0.4566500780638947,2.6066183645459375,False
3299.9561207064794,17.716934504556676,0.4847251658936836,0.014889270446513317,1.3714358899143804,1.4177449258356205,1.51485167838905,0.00338358704217967,0.8748780249653763,1.4220482045459164,False
3260.9526273419206,17.768571258381737,0.4876762264085397,0.013236777123248548,1.3448916861929092,1.3422448282686616,1.521521272432551,0.2993413348966385,0.846935987524347,1.3837090163815162,False
3212.7499951209993,17.83324683986811,0.4896989643391561,0.01622770716323431,1.1340749414505922,1.0439134465415805,1.3896443208531366,0.7833064988259508,0.4159518930408197,1.1141491022638945,False
4470.628166471507,16.398330655954066,0.4593825655441754,0.02547431090192315,2.828200624507218,1.8634806791306175,2.7409836065488093,0.08432864949062946,2.076724726784242,1.8933255269270717,False
2904.220113680718,18.271720867088803,0.4975867040514754,0.018323096547527905,1.6716676424681793,1.0361241217923123,1.5565354215364948,0.09689207650087894,1.0928742193571992,1.1043545082127082,False
2906.6891783762685,18.26803021840242,0.4977865399244544,0.009286897034969398,1.4157811280342543,1.1607313621956337,1.459235948499554,0.0983996877454274,0.8627781030424444,1.2318696330828516,False
2875.62006245121,18.3147011067817,0.5017594546544525,0.006419073736739673,1.5058157689194331,1.1244681889295975,1.3577380952276883,0.11689597970337218,1.061158274788852,1.132584406726238,False
4598.987112119438,16.275394230483805,0.4564105532301614,0.04750412988558403,2.333721213906074,1.5797082357525767,1.9739558938327662,0.07813231850123259,1.800395199069726,1.6032030639973698,False
3382.46956235363,17.60967718362653,0.46851837891521186,0.03213966319792859,1.1795374707152462,0.518130366917859,0.9927815183326061,0.3359216432455412,1.4056181693897258,0.5111387587868137,False
3528.4684792154567,17.4261537347278,0.45299877141342443,0.029492327412217197,0.8721896955604791,0.6456430522721632,0.9287251171110142,0.5741803278683193,0.977419984386529,0.6178937353645892,False
3571.3550546448087,17.373685868431895,0.45146709569861576,0.008949342543069717,0.737773224049775,0.8096726190702839,1.0963578259183748,0.10958723653448033,0.4336089968826542,0.8115120023438465,False
5083.013104996096,15.840803861878099,0.4210888531498688,0.024234766299339666,2.074277907870723,1.946499316929561,2.569030542541583,0.38160128805488114,1.279039812639283,1.9279639929712857,False
3512.158443110851,17.446275156950257,0.4411877772231095,0.01211467249295294,0.9184035909481452,1.2072648321699546,1.413819769715019,0.0657933255249219,0.1105386416836609,1.2357045277197471,False
3861.9867657103823,17.0339083438573,0.4400173269599969,0.011059308839838772,0.6437012099880093,0.05181254878607433,0.23579234972609697,0.46529322794904715,0.1508196721376862,0.16853288446640136,False
3667.5418642661984,17.25826535658202,0.4427477656360403,0.016892208425950236,0.7496804254584788,0.08606069478085487,0.055293715843788505,0.38202820062271314,0.41978678765556765,0.18439451600784196,False
5446.911790105386,15.540512734300414,0.41219846594624937,0.02865247834496483,0.3205991412905007,0.026497853235582625,0.33494096408685436,0.6205137587840426,0.034387197492506516,0.0864583333303699,False
3389.0534079820454,17.601232026637007,0.45736608692603936,0.009630541654913881,0.16516393441422395,0.3368535324019888,0.4785665495687681,0.7271321233411498,0.06297082357224326,0.3352068696222261,False
3355.231464676034,17.644791297221747,0.45883294367289235,0.006871841783625865,0.5161397345967202,0.6536616900843342,0.7469920960261334,0.05837236533926671,0.18898077674911917,0.6304888758862432,False
3257.9343262099924,17.772592900816495,0.4566758101786843,0.006665979630660063,0.7362265807944794,0.4862387783019244,0.7348994925884824,0.11362460968037169,0.7867559523721468,0.481284153002548,False
5060.6970579625295,15.859912751159747,0.4124650900618312,0.008921945463766828,0.9217164324778224,0.7741290983597935,1.0509050546436072,0.3920423497252159,0.911202185795517,0.7499780445000397,False
3011.7130903590946,18.113880189781668,0.46484772228809196,0.0055953145171861104,0.5058767564341053,0.38339919984360904,0.5734923887507364,0.0059962919578850915,0.5044569672036232,0.38880757221230056,False
3050.3980459601876,18.058451015244827,0.4624654744123995,0.007887135181726505,0.43856606165905987,0.3581601288056504,0.4518027907881219,0.058523614364005994,0.27119925839544123,0.36456625683391053,False
2946.6041447111634,18.20879820190658,0.4705863326137693,0.007307526519576193,0.3352117486500106,0.4037812255890856,0.4643320647828091,0.009767759563231948,0.011643735364145869,0.4089968774282511,False
4920.379520394224,15.98203013377895,0.40908941761019174,0.009213029495277365,0.5673375292706169,0.5879854605933872,0.6618584114048929,0.037475604995620415,0.3950307377074864,0.5535811865746325,False
3240.8873121584697,17.79537685005402,0.455323549436436,0.0042986718443182356,0.0802912763518151,0.13832943012604915,0.2850604996123991,0.3903834894622662,0.10114168617201358,0.11759123732451826,False
3327.4802400468384,17.680861304533625,0.449904265650702,0.006642199110529551,0.01627634660050603,0.0974556010987726,0.10352507807166944,0.12889100312150958,0.013317232634477705,0.06325380561469274,False
3500.3707113583137,17.460875742739695,0.4406990258007896,0.00827603233447514,0.2764441842233083,0.21319769711453773,0.26557864949205623,0.30826746682072326,0.2493023029041126,0.22798838797092458,False
6025.675731850117,15.101958589202255,0.37663604303608994,0.010148347554322281,0.7977654176344942,0.932552693199284,0.8419301327056132,0.21982338017078007,0.4594969750077098,0.9104239851750151,False
4020.2750609875097,16.85945847731356,0.41363136929400857,0.005020290912057361,0.2266808157805542,0.5949917057015455,0.37987656127262426,0.14876805230170476,0.3744852654068467,0.5403225019429669,False
4094.848182572209,16.779638107593605,0.40735249757763786,0.005059270726112033,0.5917910811758986,0.8552717603408553,0.6516125097624297,0.09553327478406004,0.014644320849441783,0.8048790007897253,False
4384.923245999219,16.482396197397303,0.39530187550457957,0.0052281467644759785,0.6086602263852114,0.8564549180320853,0.6880098555863583,0.22939110070377922,0.09904127633954829,0.7702746877500317,False
6994.471333430914,14.454467210128175,0.3461141393633887,0.006012411391707939,0.5106557377172436,1.3974531615980368,0.8427961553434216,0.280735265418528,0.5504537470775261,1.308443110841722,False
4791.8479020296645,16.096985909219992,0.3840172006858981,0.005641436883511701,0.10594018344752953,0.5509831186538463,0.31176814988288015,0.4008928571429351,0.36521760341894094,0.5358338212424769,False
4885.394389149103,16.01301986300972,0.3813027925305627,0.008172775357890287,0.04489656518298091,0.5471409055455467,0.22343871975917295,0.043237704916180064,0.3017491217867132,0.5226239266167738,False
5103.149226678376,15.823633473973366,0.37525477323698136,0.009500100813274123,0.07922521468462662,0.5188353825086267,0.1692427790749207,0.4901736924246194,0.4075429352038924,0.49037861044871534,False
7313.243886612022,14.260915587989507,0.34271646582442933,0.011754757612012728,0.12660031225628643,0.9263905152240852,0.4712334113973782,0.5743096213907677,0.24873145979583455,0.8510928961823367,False
4644.048206967213,16.233048963575595,0.39466656446120113,0.006262242752654346,0.25722580017394137,0.2901444184199704,0.27801766197961797,0.2640905542532579,0.022009172506912478,0.27328015222192903,False
4710.202949355972,16.171619955316,0.38878462117600665,0.0037101412443446185,0.20695989460662645,0.39247658079699477,0.23288446526552775,0.17360948477471538,0.02580259563103482,0.3545399102269471,False
4623.945069769711,16.25188949352782,0.39224315548748206,0.004779471894966532,0.04844603824338378,0.4303205503564129,0.15850165885390766,0.04464285714018956,0.3002024785299682,0.3980679156925646,False
6603.946679839969,14.703980574693725,0.3614311348055837,0.010652432737559088,0.23338212334586217,0.47991559328667677,0.039027127239535275,0.033872462920115254,0.5345774785285187,0.3860753317698027,False
4439.6273004488685,16.428551022640058,0.40598539860554356,0.005048801942694735,0.3715798204376881,0.09077624902707271,0.346935987517071,0.12214578454177172,0.6247853239638204,0.014980971904208218,False
4375.9546618852455,16.491288018497347,0.41536927568396237,0.00463058485167204,0.5187207259974826,0.11768881733675585,0.46863290397698165,0.21258050351266888,0.557982045275466,0.15920179547450175,False
4308.8705723067915,16.55838166423122,0.424397119730531,0.0033779777624458264,0.3704893637769118,0.03242827868820086,0.3200112217052151,0.1843969555028906,0.46622267758847613,0.004591139735765637,False
6408.304066647151,14.83458505249528,0.39520113141461954,0.007426661085257216,0.8882733216344434,0.05796008977100087,0.6861704722894331,0.01018979313172963,0.9879537470730071,0.13759514051935184,False
4199.666276346604,16.66986834737185,0.44566792897256374,0.003857165204731912,0.21655444965396953,0.06955259563386562,0.1967432669740674,0.3471555425460764,0.3095067330322081,0.07496828649149734,False
4168.541647150663,16.702174707747027,0.4467916994996357,0.004492505290147198,0.28152322403292374,0.024404761899489813,0.2771955503513368,0.015161494923773944,0.3470238095163296,0.04022736143616612,False
4170.016466627635,16.700638456614417,0.453826847606589,0.004362812871314252,0.2525248828989106,0.02448282592411033,0.21062402420363924,0.1987021857907223,0.17107240437670157,0.05369828259750875,False
6259.691032396565,14.936487178782173,0.4282333843023327,0.006280545558393684,0.39937304840779575,0.1520735753402107,0.2874780444892906,0.027388270880805976,0.44259367680622574,0.07394857533643062,False
4214.181806206089,16.65488347787517,0.4591208740497365,0.004375451543624408,0.1698990046813833,0.05757708821005281,0.06759123731566774,0.09699453551702675,0.15822599533306914,0.026466139730359828,False
4214.637548790008,16.654413835612786,0.4592535632506,0.0032797641271250367,0.20638173302046425,0.033733411395360235,0.18007903982081075,0.15431303669183194,0.24529908275268042,0.030386416857254517,False
4054.6368584113975,16.822496516027414,0.45503052421814444,0.004060622773938031,0.3343091334850641,0.560892369235205,0.24346213896009772,0.287368266982142,0.18413348945482255,0.5606215846994758,False
6074.39075185402,15.066988899224116,0.3981178516823399,0.0066140949865460714,0.9699990241928731,1.3409884855602456,0.5825502537072964,0.7157250195150056,0.23520443011122438,1.25525224433963,False
3830.1031201209994,17.06991148695546,0.4379106266889301,0.004658688992243455,0.8163300156226683,0.8528225019516924,0.5502781030463666,0.4885319086624378,0.20372023807105677,0.811568110848981,False
3741.004032494145,17.172134392554433,0.43470538942639,0.004845193139007385,0.9970799180344159,1.0113705113232072,0.6776712529255917,0.7021613973480925,0.29970725996939507,0.9517100897721207,False
3686.606430523029,17.235748392983687,0.42863590841491267,0.0043289753058099465,0.5273053278671824,0.6197623926591973,0.2594847775210667,0.5209235948483979,0.3163568500987566,0.547992291186489,False
5471.6538153786105,15.520830032692981,0.3776774214949595,0.023002322802656093,0.46746194379950623,0.2517222872773175,0.3097628805707586,0.0820086846227781,0.3267515612817533,0.12498048399203299,False
3638.3112509758002,17.293017661599592,0.4199032335918634,0.005728737557050692,0.288775858699978,0.2505342505896522,0.4899834113894883,0.26567379000603353,0.18491412960065645,0.3624780444970952,False
3659.972262880562,17.267238214837526,0.42139216084853587,0.007115090238912953,0.9968920765163602,0.7451941842247436,1.071023614363412,0.05011709602121073,0.3004244730820034,0.9176888173280986,False
3661.8950014637003,17.26495728090129,0.421546486789619,0.006585334913478866,0.8364510148309705,0.7939451600312282,1.0282811280283681,0.030835284939698226,0.003454332579678976,0.9289690671364212,False
5249.037851288056,15.701219110712392,0.37099018334798367,0.006746369764578689,0.7439207650320014,0.773446038252672,1.1204552107758445,0.37205552302646083,0.1471994535664578,0.8278103044472971,False
3546.131781811085,17.404467447146864,0.42735254652959864,0.0031197932697956295,0.3477824941357568,0.3570013661215796,0.4178059133463137,0.2095140515245788,0.09929986340362973,0.3297741022688001,False
3483.2774638953942,17.482135455969633,0.4325862192204814,0.0025771921408302228,0.18924424278191054,0.2347360460564687,0.20967993754786107,0.022540983603093423,0.04335480090904298,0.17717847384386687,False
3487.2605215651834,17.477172223120263,0.4301138945597742,0.0055325675583864815,0.38377732240756757,0.35950185401847534,0.32186768149989575,0.1495779664321759,0.318164519921325,0.2705381537901701,False
5304.937351190476,15.655213561330466,0.3827433843887899,0.005553130140323029,1.162721994517426,0.963336748637289,1.009492096016288,0.3942135050756832,0.7396150468276232,0.8410128805586226,False
3539.89799960968,17.41210867359773,0.43394420756339375,0.0066402420935223385,0.6100458626174685,0.3241437353597689,0.4255537665899851,0.3538226971121219,0.7126366120144638,0.26089968774627437,False
3557.759023711944,17.390250867402735,0.43731557515520675,0.004991997004236661,0.6542715651902,0.4015759172507103,0.48601190476148304,0.293518247463183,0.7765076112438578,0.3180474238850479,False
3543.330737704918,17.40789923921524,0.4413165298074362,0.00450803247162228,0.7662934230947656,0.5393467017997864,0.6532347775146263,0.2414324746302441,0.35148077675352596,0.563914910228192,False
5385.3069769711165,15.58991151295299,0.3837180790818666,0.0076140492794014945,1.7341481264692646,1.3179717993747886,1.6628390905561048,0.16817915690552354,1.0246316354439529,1.35845042935253,False
3489.340344457455,17.474582837115378,0.4429112183088351,0.0024328339753986075,0.5696135831326501,0.4117047228739352,0.5945696721301488,0.1699990242049978,0.41720579624050913,0.45858948087558815,False
3545.00212480484,17.405851157608033,0.442657786877938,0.002860316746472162,0.7893198673032629,0.4131318305992977,0.7406567135055298,0.39872414129462186,0.759126170978746,0.4933108899257945,False
3582.0039300351286,17.360755575833167,0.4420372134154867,0.0023421121961612556,0.30822843480258655,0.22016491022841933,0.3291813036705662,0.3516369047638648,0.34917056984466655,0.2329576502776547,False
5717.623926619828,15.329860290925417,0.3786583165172163,0.005326379567250217,0.6889588212537205,0.25219555034937,0.5506098751036177,0.20008538251148877,0.7198160616713949,0.31338553864185315,False
3739.5911470530837,17.173774926076653,0.43139864743597994,0.0025208837777675854,0.708035714275411,0.4448794886852738,0.5173302107706945,0.2728264051550866,0.3601873536414786,0.513200136610152,False
3768.529274004684,17.140297223591414,0.4336363895959508,0.003004026591554476,0.33413592895887234,0.36580064402525636,0.35591334894712645,0.14727507805923779,0.060275175641415046,0.35570355191069325,False
3783.4191037275564,17.123171631780867,0.43641378114531043,0.004551888666599252,0.6427302888423583,0.5418593872006454,0.6205942622920873,0.055903590940800996,0.06248048400941286,0.6009855581564807,False
6188.702776151445,14.986019901862413,0.3870028258796598,0.005635350695430751,0.6472555620684659,0.5857703942201056,0.7273321623667641,0.1140198087453399,0.3815988485413655,0.6323185011772523,False
4043.9783787080405,16.833927906351995,0.4300495168441383,0.0033145569019194963,0.36693989069115673,0.21215115144289598,0.40032689305490976,0.3233094262313898,0.19295960187265138,0.3131269515975532,False
4200.196594457455,16.66931997120656,0.417643703204096,0.003799102200601969,0.01520296644932273,0.07380708430727623,0.10960919203762387,0.03501414910400058,0.06284640906090289,0.11797423887065861,False
4313.194015905543,16.5540262158675,0.4112517216803569,0.0033496303452066967,0.08459455502902813,0.14272053083652736,0.02697599531094852,0.22624902419865123,0.05185158078693064,0.06496145589181879,False
6982.550504976581,14.461875299394407,0.34648382455652643,0.0050005966575600936,0.03671935989562769,0.06547862997058473,0.27658567525097055,0.610914324749487,0.30759904370361824,0.26357581967332067,False
4191.0974995121,16.678738514352936,0.4187531333301883,0.003221731684634968,0.1972360460445799,0.03170862607115055,0.04276444184276329,0.223277712720801,0.22157494147050016,0.0411080210773207,False
4241.092947404371,16.627238250654987,0.4222720081930966,0.0038643372268811855,0.06963553865614358,0.07750780640782295,0.009372560502725946,0.16466139734669127,0.018032786879814466,0.01105825527005777,False
4345.823075234192,16.521295740019543,0.42534506126050076,0.0032215119262640314,0.11307572207634564,0.08815866510516912,0.009511612021839255,0.2755366900849907,0.03150126852493429,0.025987997656187645,False
6994.562107240437,14.4544108480289,0.3731379867251127,0.004267137863068253,0.265366412954549,0.0015710382530471634,0.24081772052772976,0.5129073965672006,0.2808182084370756,0.19389393052043147,False
4411.179725312256,16.456468629278977,0.42866421728587056,0.0038257684828166163,0.018147443412473763,0.04621877439569744,0.04333040593175497,0.08624121779907057,0.021004098359156842,0.030149785327068912,False
4620.368467017955,16.255250043579203,0.4152859739495882,0.0034470870849946733,0.2973238680719703,0.1562134074959829,0.23346506635192554,0.5089749219339694,0.2897711748489442,0.18747560499414817,False
4813.671784738485,16.077251405618114,0.4034885003902875,0.0055384175128637084,0.04990729898223378,0.15217115534449022,0.059196916476224715,0.032679547226805994,0.0006684231120033246,0.0677668813397645,False
8197.64674570648,13.765124158905566,0.3336659840662131,0.006596534256347351,0.017283860270666196,0.09526249024432332,0.11975263466430874,0.48013026931865,0.1524687744012141,0.07037958626420959,False
5296.654132513661,15.662000008254553,0.38929435645372124,0.0044723952365605755,0.2879757025724956,0.318369437938145,0.3153029859526555,0.08296984777540217,0.0910006830548582,0.3373365534734205,False
5382.300143930523,15.592337030557442,0.38743554777790906,0.006772008806136545,0.463502634661495,0.3902395589369405,0.33114998048617394,0.2564305230323214,0.24952429742220517,0.35459113973408307,False
5368.4221116315375,15.603549591075227,0.39041858922912515,0.004866942737901222,0.11232191647340528,0.20136612021951805,0.07040154176291935,0.20446672520928644,0.004500878224533267,0.09958284543171203,False
8610.882530737705,13.551539509413859,0.33750387911625057,0.016720146440291385,0.4259440866432129,0.16105093676685556,0.06306108509127739,0.5048277712749183,0.038605093674640045,0.07552937158502004,False
5345.594294008587,15.622056208676538,0.3915026353798777,0.007988984731617743,0.4434499414598605,0.15006342701121866,0.26783762685187185,0.27031615924961727,0.28368462140023354,0.17127244340778702,False
5141.838817330211,15.79083157018814,0.3982143226296388,0.006209788798833233,0.861802302893139,0.6219652615130258,0.5379439890721471,0.4693184035913873,0.4253122560327469,0.5868803669027898,False
4923.298319184231,15.97945463655912,0.40084846426839355,0.007346493185137697,1.5692013075570088,1.0340432279493825,1.0596628610454673,0.5868803669006581,0.7082894223249667,1.1332723458231442,False
7311.390027322404,14.262016635535389,0.3536555111999899,0.013886719257140004,2.739702868851154,1.857306303670498,1.8824795081971502,1.157562451210623,1.2947136026638972,1.9461895003890106,False
4516.140554254489,16.35434165729853,0.4037035034941752,0.006959091834256461,0.9249048594903257,0.5593847579998794,0.6573380171770964,0.37815183450248924,0.47248487508482384,0.6165251756426926,False
4548.414876073381,16.32341544318631,0.3984423678541642,0.006134681465496002,0.6260953356661219,0.3254464285721781,0.3810889929717405,0.2909616510545021,0.43665349338479587,0.3348604605774881,False
4479.356393930523,16.389859977153744,0.3956920153638446,0.009690956114071662,0.6252317525432574,0.20608655347521676,0.4079796057734768,0.1616047033580088,0.6568696330873038,0.27013075722223334,False
6980.3881976971115,14.46322040037516,0.33012801854573454,0.0160068393384013,0.04835821624840264,0.35364461358400945,0.2147662958639387,0.32826893052030925,0.5617632708874893,0.3621267564433026,False
4445.4171155347385,16.42289098318225,0.38700490246601876,0.009857184360554137,0.8272931303818751,0.6469652615181474,0.721443208425967,0.013424570651437762,0.42084065183190233,0.675107338013845,False
4544.119445257611,16.327518770099434,0.38453909981726814,0.017414999386261988,0.8534226190497094,0.7645028298154841,0.830203454338033,0.06507855191043177,0.0832455113246553,0.8539105191302383,False
4677.795567427791,16.201603775667802,0.3799913817407901,0.008668496609195182,1.1734484777501706,0.8898297228737704,1.0539617486287227,0.32380708430902416,0.5176912568304246,0.9691622755653384,False
7482.34181059719,14.161640717005968,0.32192190829038275,0.008723975805179321,1.6359801912344807,1.3862875683074378,1.5368242583920164,0.31271955503747506,0.5704454527925833,1.4634538446501892,False
4718.242015515222,16.164214019487382,0.3800077694714701,0.0042864371421738896,0.5951478337421321,0.3103849531605647,0.44636758392297793,0.3420765027300803,0.46781811085109837,0.3302888368447441,False
4616.3314354020295,16.25904633594385,0.3802584865784852,0.0035188518284345583,0.2454088602629838,0.11344408665439687,0.20922862997133507,0.08364802888422673,0.3505220530805886,0.10007074550975403,False
